000088	盐 田 港	5.85	-0.03	-0.51	5.90	5.98	5.81	5.88	    29.40	89275336	  0.57	          0.78	深圳	港口	     194212.78	        113.61亿	20131026	466826.31	7.58	102303.55	17940.07	
000089	深圳机场	4.30	-0.01	-0.23	4.31	4.35	4.29	4.31	    11.52	9901794	  0.74	          0.14	深圳	机场	     169019.89	         72.68亿	20131101	775682.56	27.86	137168.27	234288.27	
000090	深 天 健	7.10	-0.01	-0.14	7.11	7.15	7.09	7.11	    20.87	13012592	  0.44	          0.33	深圳	房地产开发	      55252.60	         39.23亿	20131022	329329.94	65.33	704139.25	17737.95	
000096	广聚能源	5.92	-0.01	-0.17	5.91	6.05	5.88	5.93	   130.14	39131416	  0.50	          1.28	深圳	石油化工	      51084.80	         30.24亿	20131030	180417.70	6.78	82846.36	7697.17	
000099	中信海直	8.24	-0.14	-1.67	8.30	8.40	8.20	8.38	    25.68	70206120	  0.55	          1.49	深圳	航空运输	      56553.16	         46.60亿	20131205	207338.56	43.99	110723.42	232561.06	
000100	TCL 集团	2.32	-0.01	-0.43	2.33	2.34	2.31	2.33	    11.69	172248400	  0.52	          0.91	广东	视听器材	     810403.44	        188.01亿	20131025	1302527.00	77.71	5484204.00	2029776.63	
000150	宜华地产	5.12	-0.11	-2.10	5.25	5.25	5.12	5.23	    98.27	10765946	  0.70	          0.64	广东	房地产开发	      32400.00	         16.59亿	20131025	71728.75	74.44	248487.22	5340.61	
000151	中成股份	7.50	0.05	0.67	7.45	7.54	7.38	7.45	    26.40	5467705	  0.55	          0.27	北京	贸易	      26654.40	         19.99亿	20131022	94183.93	61.16	221998.72	8088.52	
000153	丰原药业	0.00	--  	--  	--  	--  	--  	7.82	    81.18	0	  0.00	          0.00	安徽	化学制药	      23104.51	         18.07亿	20131217	100881.01	43.10	94933.26	52014.61	
000155	川化股份	3.61	0.00	0.00	3.63	3.67	3.60	3.61	--  	5694718	  0.87	          0.33	四川	化学制品	      47000.00	         16.97亿	20131031	112551.60	60.91	85750.66	129887.81	
